,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,weight,y0,y3,y4
361,0,3,2,1,0,linear,0.3888,0.3074,-0.0799
362,0,3,2,1,0,quadratic,0.6492,0.3074,-0.0799
363,0,3,2,1,0,unweighted,-0.1717,0.3444,-0.0799
364,0,3,2,1,0,linear,0.3888,0.3444,-0.0799
365,0,3,2,1,0,quadratic,0.6492,0.3444,-0.0799
366,0,3,2,1,0,unweighted,-0.1717,0.3388,-0.0799
367,0,3,2,1,0,linear,0.3888,0.3388,-0.0799
368,0,3,2,1,0,quadratic,0.6492,0.3388,-0.0799
369,0,3,2,1,0,unweighted,-0.1717,0.3021,-0.0799
370,0,3,2,1,0,linear,0.3888,0.3021,-0.0799
371,0,3,2,1,0,quadratic,0.6492,0.3021,-0.0799
372,0,3,2,1,0,unweighted,-0.1717,0.2749,-0.0799
373,0,3,2,1,0,linear,0.3888,0.2749,-0.0799
374,0,3,2,1,0,quadratic,0.6492,0.2749,-0.0799
375,0,3,2,1,0,unweighted,-0.1717,0.2913,-0.0799
376,0,3,2,1,0,linear,0.3888,0.2913,-0.0799
377,0,3,2,1,0,quadratic,0.6492,0.2913,-0.0799
378,0,3,2,1,0,unweighted,-0.1717,0.3182,-0.0799
379,0,3,2,1,0,linear,0.3888,0.3182,-0.0799
380,0,3,2,1,0,quadratic,0.6492,0.3182,-0.0799
381,0,3,2,1,0,unweighted,-0.1717,0.3232,-0.0799
382,0,3,2,1,0,linear,0.3888,0.3232,-0.0799
383,0,3,2,1,0,quadratic,0.6492,0.3232,-0.0799
384,0,3,2,1,0,unweighted,-0.1717,0.3018,-0.0799
385,0,3,2,1,0,linear,0.3888,0.3018,-0.0799
386,0,3,2,1,0,quadratic,0.6492,0.3018,-0.0799
387,0,3,2,1,0,unweighted,-0.1717,0.3178,-0.0799
388,0,3,2,1,0,linear,0.3888,0.3178,-0.0799
389,0,3,2,1,0,quadratic,0.6492,0.3178,-0.0799
390,0,3,2,1,1,unweighted,-0.1666,-0.0859,-0.0799
391,0,3,2,1,1,linear,0.3904,-0.0859,-0.0799
392,0,3,2,1,1,quadratic,0.6479,-0.0859,-0.0799
393,0,3,2,1,1,unweighted,-0.1653,-0.0859,-0.0799
394,0,3,2,1,1,linear,0.3896,-0.0859,-0.0799
395,0,3,2,1,1,quadratic,0.6469,-0.0859,-0.0799
396,0,3,2,1,1,unweighted,-0.1174,-0.0859,-0.0799
397,0,3,2,1,1,linear,0.4147,-0.0859,-0.0799
398,0,3,2,1,1,quadratic,0.6614,-0.0859,-0.0799
399,0,3,2,1,1,unweighted,-0.1453,-0.0859,-0.0799
400,0,3,2,1,1,linear,0.4011,-0.0859,-0.0799
401,0,3,2,1,1,quadratic,0.6556,-0.0859,-0.0799
402,0,3,2,1,1,unweighted,-0.1528,-0.0859,-0.0799
403,0,3,2,1,1,linear,0.3961,-0.0859,-0.0799
404,0,3,2,1,1,quadratic,0.6507,-0.0859,-0.0799
405,0,3,2,1,1,unweighted,-0.1666,-0.0859,-0.0799
406,0,3,2,1,1,linear,0.3904,-0.0859,-0.0799
407,0,3,2,1,1,quadratic,0.6479,-0.0859,-0.0799
408,0,3,2,1,1,unweighted,-0.159,-0.0859,-0.0799
409,0,3,2,1,1,linear,0.3904,-0.0859,-0.0799
410,0,3,2,1,1,quadratic,0.6446,-0.0859,-0.0799
411,0,3,2,1,1,unweighted,-0.1555,-0.0859,-0.0799
412,0,3,2,1,1,linear,0.3976,-0.0859,-0.0799
413,0,3,2,1,1,quadratic,0.6527,-0.0859,-0.0799
414,0,3,2,1,1,unweighted,-0.1578,-0.0859,-0.0799
415,0,3,2,1,1,linear,0.3946,-0.0859,-0.0799
416,0,3,2,1,1,quadratic,0.6519,-0.0859,-0.0799
417,0,3,2,1,1,unweighted,-0.1616,-0.0859,-0.0799
418,0,3,2,1,1,linear,0.3969,-0.0859,-0.0799
419,0,3,2,1,1,quadratic,0.655,-0.0859,-0.0799
420,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.1902
421,0,3,2,1,2,linear,0.3888,-0.0859,0.1902
422,0,3,2,1,2,quadratic,0.6492,-0.0859,0.1902
423,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.2113
424,0,3,2,1,2,linear,0.3888,-0.0859,0.2113
425,0,3,2,1,2,quadratic,0.6492,-0.0859,0.2113
426,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.2645
427,0,3,2,1,2,linear,0.3888,-0.0859,0.2645
428,0,3,2,1,2,quadratic,0.6492,-0.0859,0.2645
429,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.1743
430,0,3,2,1,2,linear,0.3888,-0.0859,0.1743
431,0,3,2,1,2,quadratic,0.6492,-0.0859,0.1743
432,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.2479
433,0,3,2,1,2,linear,0.3888,-0.0859,0.2479
434,0,3,2,1,2,quadratic,0.6492,-0.0859,0.2479
435,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.2319
436,0,3,2,1,2,linear,0.3888,-0.0859,0.2319
437,0,3,2,1,2,quadratic,0.6492,-0.0859,0.2319
438,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.2218
439,0,3,2,1,2,linear,0.3888,-0.0859,0.2218
440,0,3,2,1,2,quadratic,0.6492,-0.0859,0.2218
441,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.272
442,0,3,2,1,2,linear,0.3888,-0.0859,0.272
443,0,3,2,1,2,quadratic,0.6492,-0.0859,0.272
444,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.2267
445,0,3,2,1,2,linear,0.3888,-0.0859,0.2267
446,0,3,2,1,2,quadratic,0.6492,-0.0859,0.2267
447,0,3,2,1,2,unweighted,-0.1717,-0.0859,0.263
448,0,3,2,1,2,linear,0.3888,-0.0859,0.263
449,0,3,2,1,2,quadratic,0.6492,-0.0859,0.263
450,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
451,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
452,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
453,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
454,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
455,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
456,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
457,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
458,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
459,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
460,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
461,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
462,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
463,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
464,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
465,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
466,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
467,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
468,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
469,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
470,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
471,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
472,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
473,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
474,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
475,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
476,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
477,0,3,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
478,0,3,2,1,3,linear,0.3888,-0.0859,-0.0799
479,0,3,2,1,3,quadratic,0.6492,-0.0859,-0.0799
480,0,4,2,1,0,unweighted,-0.1717,0.3988,-0.0799
481,0,4,2,1,0,linear,0.3888,0.3988,-0.0799
482,0,4,2,1,0,quadratic,0.6492,0.3988,-0.0799
483,0,4,2,1,0,unweighted,-0.1717,0.3074,-0.0799
484,0,4,2,1,0,linear,0.3888,0.3074,-0.0799
485,0,4,2,1,0,quadratic,0.6492,0.3074,-0.0799
486,0,4,2,1,0,unweighted,-0.1717,0.2683,-0.0799
487,0,4,2,1,0,linear,0.3888,0.2683,-0.0799
488,0,4,2,1,0,quadratic,0.6492,0.2683,-0.0799
489,0,4,2,1,0,unweighted,-0.1717,0.3021,-0.0799
490,0,4,2,1,0,linear,0.3888,0.3021,-0.0799
491,0,4,2,1,0,quadratic,0.6492,0.3021,-0.0799
492,0,4,2,1,0,unweighted,-0.1717,0.2511,-0.0799
493,0,4,2,1,0,linear,0.3888,0.2511,-0.0799
494,0,4,2,1,0,quadratic,0.6492,0.2511,-0.0799
495,0,4,2,1,0,unweighted,-0.1717,0.2683,-0.0799
496,0,4,2,1,0,linear,0.3888,0.2683,-0.0799
497,0,4,2,1,0,quadratic,0.6492,0.2683,-0.0799
498,0,4,2,1,0,unweighted,-0.1717,0.2913,-0.0799
499,0,4,2,1,0,linear,0.3888,0.2913,-0.0799
500,0,4,2,1,0,quadratic,0.6492,0.2913,-0.0799
501,0,4,2,1,0,unweighted,-0.1717,0.3333,-0.0799
502,0,4,2,1,0,linear,0.3888,0.3333,-0.0799
503,0,4,2,1,0,quadratic,0.6492,0.3333,-0.0799
504,0,4,2,1,0,unweighted,-0.1717,0.3388,-0.0799
505,0,4,2,1,0,linear,0.3888,0.3388,-0.0799
506,0,4,2,1,0,quadratic,0.6492,0.3388,-0.0799
507,0,4,2,1,0,unweighted,-0.1717,0.3232,-0.0799
508,0,4,2,1,0,linear,0.3888,0.3232,-0.0799
509,0,4,2,1,0,quadratic,0.6492,0.3232,-0.0799
510,0,4,2,1,1,unweighted,-0.1163,-0.0859,-0.0799
511,0,4,2,1,1,linear,0.414,-0.0859,-0.0799
512,0,4,2,1,1,quadratic,0.6543,-0.0859,-0.0799
513,0,4,2,1,1,unweighted,-0.1653,-0.0859,-0.0799
514,0,4,2,1,1,linear,0.3896,-0.0859,-0.0799
515,0,4,2,1,1,quadratic,0.6469,-0.0859,-0.0799
516,0,4,2,1,1,unweighted,-0.1653,-0.0859,-0.0799
517,0,4,2,1,1,linear,0.3896,-0.0859,-0.0799
518,0,4,2,1,1,quadratic,0.6469,-0.0859,-0.0799
519,0,4,2,1,1,unweighted,-0.1043,-0.0859,-0.0799
520,0,4,2,1,1,linear,0.4251,-0.0859,-0.0799
521,0,4,2,1,1,quadratic,0.6645,-0.0859,-0.0799
522,0,4,2,1,1,unweighted,-0.1421,-0.0859,-0.0799
523,0,4,2,1,1,linear,0.4032,-0.0859,-0.0799
524,0,4,2,1,1,quadratic,0.6553,-0.0859,-0.0799
525,0,4,2,1,1,unweighted,-0.1012,-0.0859,-0.0799
526,0,4,2,1,1,linear,0.4213,-0.0859,-0.0799
527,0,4,2,1,1,quadratic,0.6555,-0.0859,-0.0799
528,0,4,2,1,1,unweighted,-0.1717,-0.0859,-0.0799
529,0,4,2,1,1,linear,0.3888,-0.0859,-0.0799
530,0,4,2,1,1,quadratic,0.6492,-0.0859,-0.0799
531,0,4,2,1,1,unweighted,-0.1603,-0.0859,-0.0799
532,0,4,2,1,1,linear,0.3961,-0.0859,-0.0799
533,0,4,2,1,1,quadratic,0.654,-0.0859,-0.0799
534,0,4,2,1,1,unweighted,-0.1478,-0.0859,-0.0799
535,0,4,2,1,1,linear,0.4008,-0.0859,-0.0799
536,0,4,2,1,1,quadratic,0.6511,-0.0859,-0.0799
537,0,4,2,1,1,unweighted,-0.1111,-0.0859,-0.0799
538,0,4,2,1,1,linear,0.4206,-0.0859,-0.0799
539,0,4,2,1,1,quadratic,0.6599,-0.0859,-0.0799
540,0,4,2,1,2,unweighted,-0.1717,-0.0859,0.2268
541,0,4,2,1,2,linear,0.3888,-0.0859,0.2268
542,0,4,2,1,2,quadratic,0.6492,-0.0859,0.2268
543,0,4,2,1,2,unweighted,-0.1717,-0.0859,0.0553
544,0,4,2,1,2,linear,0.3888,-0.0859,0.0553
545,0,4,2,1,2,quadratic,0.6492,-0.0859,0.0553
546,0,4,2,1,2,unweighted,-0.1729,-0.0859,0.2264
547,0,4,2,1,2,linear,0.3896,-0.0859,0.2264
548,0,4,2,1,2,quadratic,0.6502,-0.0859,0.2264
549,0,4,2,1,2,unweighted,-0.1717,-0.0859,0.2113
550,0,4,2,1,2,linear,0.3888,-0.0859,0.2113
551,0,4,2,1,2,quadratic,0.6492,-0.0859,0.2113
552,0,4,2,1,2,unweighted,-0.1717,-0.0859,0.2665
553,0,4,2,1,2,linear,0.3888,-0.0859,0.2665
554,0,4,2,1,2,quadratic,0.6492,-0.0859,0.2665
555,0,4,2,1,2,unweighted,-0.1717,-0.0859,0.1413
556,0,4,2,1,2,linear,0.3888,-0.0859,0.1413
557,0,4,2,1,2,quadratic,0.6492,-0.0859,0.1413
558,0,4,2,1,2,unweighted,-0.1717,-0.0859,0.2258
559,0,4,2,1,2,linear,0.3888,-0.0859,0.2258
560,0,4,2,1,2,quadratic,0.6492,-0.0859,0.2258
561,0,4,2,1,2,unweighted,-0.1717,-0.0859,0.1976
562,0,4,2,1,2,linear,0.3888,-0.0859,0.1976
563,0,4,2,1,2,quadratic,0.6492,-0.0859,0.1976
564,0,4,2,1,2,unweighted,-0.1717,-0.0859,0.1902
565,0,4,2,1,2,linear,0.3888,-0.0859,0.1902
566,0,4,2,1,2,quadratic,0.6492,-0.0859,0.1902
567,0,4,2,1,2,unweighted,-0.1729,-0.0859,0.1601
568,0,4,2,1,2,linear,0.3896,-0.0859,0.1601
569,0,4,2,1,2,quadratic,0.6502,-0.0859,0.1601
570,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
571,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
572,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
573,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
574,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
575,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
576,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
577,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
578,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
579,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
580,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
581,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
582,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
583,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
584,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
585,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
586,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
587,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
588,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
589,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
590,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
591,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
592,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
593,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
594,0,4,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
595,0,4,2,1,3,linear,0.3888,-0.0859,-0.0799
596,0,4,2,1,3,quadratic,0.6492,-0.0859,-0.0799
597,0,4,2,1,3,unweighted,-0.1647,-0.0859,-0.0799
598,0,4,2,1,3,linear,0.395,-0.0859,-0.0799
599,0,4,2,1,3,quadratic,0.6538,-0.0859,-0.0799
600,0,5,2,1,0,unweighted,-0.1717,0.3178,-0.0799
601,0,5,2,1,0,linear,0.3888,0.3178,-0.0799
602,0,5,2,1,0,quadratic,0.6492,0.3178,-0.0799
603,0,5,2,1,0,unweighted,-0.1717,0.2965,-0.0799
604,0,5,2,1,0,linear,0.3888,0.2965,-0.0799
605,0,5,2,1,0,quadratic,0.6492,0.2965,-0.0799
606,0,5,2,1,0,unweighted,-0.1717,0.3178,-0.0799
607,0,5,2,1,0,linear,0.3888,0.3178,-0.0799
608,0,5,2,1,0,quadratic,0.6492,0.3178,-0.0799
609,0,5,2,1,0,unweighted,-0.1717,0.2861,-0.0799
610,0,5,2,1,0,linear,0.3888,0.2861,-0.0799
611,0,5,2,1,0,quadratic,0.6492,0.2861,-0.0799
612,0,5,2,1,0,unweighted,-0.1717,0.2759,-0.0799
613,0,5,2,1,0,linear,0.3888,0.2759,-0.0799
614,0,5,2,1,0,quadratic,0.6492,0.2759,-0.0799
615,0,5,2,1,0,unweighted,-0.1717,0.3693,-0.0799
616,0,5,2,1,0,linear,0.3888,0.3693,-0.0799
617,0,5,2,1,0,quadratic,0.6492,0.3693,-0.0799
618,0,5,2,1,0,unweighted,-0.1717,0.3333,-0.0799
619,0,5,2,1,0,linear,0.3888,0.3333,-0.0799
620,0,5,2,1,0,quadratic,0.6492,0.3333,-0.0799
621,0,5,2,1,0,unweighted,-0.1717,0.2913,-0.0799
622,0,5,2,1,0,linear,0.3888,0.2913,-0.0799
623,0,5,2,1,0,quadratic,0.6492,0.2913,-0.0799
624,0,5,2,1,0,unweighted,-0.1717,0.3693,-0.0799
625,0,5,2,1,0,linear,0.3888,0.3693,-0.0799
626,0,5,2,1,0,quadratic,0.6492,0.3693,-0.0799
627,0,5,2,1,0,unweighted,-0.1717,0.3693,-0.0799
628,0,5,2,1,0,linear,0.3888,0.3693,-0.0799
629,0,5,2,1,0,quadratic,0.6492,0.3693,-0.0799
630,0,5,2,1,1,unweighted,-0.1666,-0.0859,-0.0799
631,0,5,2,1,1,linear,0.3904,-0.0859,-0.0799
632,0,5,2,1,1,quadratic,0.6479,-0.0859,-0.0799
633,0,5,2,1,1,unweighted,-0.1582,-0.0859,-0.0799
634,0,5,2,1,1,linear,0.394,-0.0859,-0.0799
635,0,5,2,1,1,quadratic,0.6465,-0.0859,-0.0799
636,0,5,2,1,1,unweighted,-0.1603,-0.0859,-0.0799
637,0,5,2,1,1,linear,0.3961,-0.0859,-0.0799
638,0,5,2,1,1,quadratic,0.654,-0.0859,-0.0799
639,0,5,2,1,1,unweighted,-0.144,-0.0859,-0.0799
640,0,5,2,1,1,linear,0.4004,-0.0859,-0.0799
641,0,5,2,1,1,quadratic,0.6546,-0.0859,-0.0799
642,0,5,2,1,1,unweighted,-0.1717,-0.0859,-0.0799
643,0,5,2,1,1,linear,0.3888,-0.0859,-0.0799
644,0,5,2,1,1,quadratic,0.6492,-0.0859,-0.0799
645,0,5,2,1,1,unweighted,-0.1653,-0.0859,-0.0799
646,0,5,2,1,1,linear,0.3896,-0.0859,-0.0799
647,0,5,2,1,1,quadratic,0.6469,-0.0859,-0.0799
648,0,5,2,1,1,unweighted,-0.1128,-0.0859,-0.0799
649,0,5,2,1,1,linear,0.4148,-0.0859,-0.0799
650,0,5,2,1,1,quadratic,0.6529,-0.0859,-0.0799
651,0,5,2,1,1,unweighted,-0.1568,-0.0859,-0.0799
652,0,5,2,1,1,linear,0.3983,-0.0859,-0.0799
653,0,5,2,1,1,quadratic,0.6537,-0.0859,-0.0799
654,0,5,2,1,1,unweighted,-0.1515,-0.0859,-0.0799
655,0,5,2,1,1,linear,0.3954,-0.0859,-0.0799
656,0,5,2,1,1,quadratic,0.6496,-0.0859,-0.0799
657,0,5,2,1,1,unweighted,-0.1729,-0.0859,-0.0799
658,0,5,2,1,1,linear,0.3896,-0.0859,-0.0799
659,0,5,2,1,1,quadratic,0.6502,-0.0859,-0.0799
660,0,5,2,1,2,unweighted,-0.1717,-0.0859,0.2373
661,0,5,2,1,2,linear,0.3888,-0.0859,0.2373
662,0,5,2,1,2,quadratic,0.6492,-0.0859,0.2373
663,0,5,2,1,2,unweighted,-0.1717,-0.0859,0.126
664,0,5,2,1,2,linear,0.3888,-0.0859,0.126
665,0,5,2,1,2,quadratic,0.6492,-0.0859,0.126
666,0,5,2,1,2,unweighted,-0.1717,-0.0859,0.2267
667,0,5,2,1,2,linear,0.3888,-0.0859,0.2267
668,0,5,2,1,2,quadratic,0.6492,-0.0859,0.2267
669,0,5,2,1,2,unweighted,-0.1729,-0.0859,-0.0447
670,0,5,2,1,2,linear,0.3896,-0.0859,-0.0447
671,0,5,2,1,2,quadratic,0.6502,-0.0859,-0.0447
672,0,5,2,1,2,unweighted,-0.1717,-0.0859,0.1601
673,0,5,2,1,2,linear,0.3888,-0.0859,0.1601
674,0,5,2,1,2,quadratic,0.6492,-0.0859,0.1601
675,0,5,2,1,2,unweighted,-0.1717,-0.0859,0.2425
676,0,5,2,1,2,linear,0.3888,-0.0859,0.2425
677,0,5,2,1,2,quadratic,0.6492,-0.0859,0.2425
678,0,5,2,1,2,unweighted,-0.1717,-0.0859,0.2914
679,0,5,2,1,2,linear,0.3888,-0.0859,0.2914
680,0,5,2,1,2,quadratic,0.6492,-0.0859,0.2914
681,0,5,2,1,2,unweighted,-0.1578,-0.0859,0.2416
682,0,5,2,1,2,linear,0.3946,-0.0859,0.2416
683,0,5,2,1,2,quadratic,0.6519,-0.0859,0.2416
684,0,5,2,1,2,unweighted,-0.1717,-0.0859,0.2469
685,0,5,2,1,2,linear,0.3888,-0.0859,0.2469
686,0,5,2,1,2,quadratic,0.6492,-0.0859,0.2469
687,0,5,2,1,2,unweighted,-0.1717,-0.0859,0.272
688,0,5,2,1,2,linear,0.3888,-0.0859,0.272
689,0,5,2,1,2,quadratic,0.6492,-0.0859,0.272
690,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
691,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
692,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
693,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
694,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
695,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
696,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
697,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
698,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
699,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
700,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
701,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
702,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
703,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
704,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
705,0,5,2,1,3,unweighted,-0.1656,-0.0859,-0.0799
706,0,5,2,1,3,linear,0.3869,-0.0859,-0.0799
707,0,5,2,1,3,quadratic,0.6443,-0.0859,-0.0799
708,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
709,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
710,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
711,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
712,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
713,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
714,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
715,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
716,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
717,0,5,2,1,3,unweighted,-0.1717,-0.0859,-0.0799
718,0,5,2,1,3,linear,0.3888,-0.0859,-0.0799
719,0,5,2,1,3,quadratic,0.6492,-0.0859,-0.0799
720,0,6,2,1,0,unweighted,-0.1717,0.3021,-0.0799
