,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4
0,0,0,2,1,0,1,8158.265926555929,2.936250054414132,277.1548782871181,False,1960,300,log,-368.17371,4390.17015,4390.30172,-121.63038,-132.40185
1,0,0,2,1,0,1,8158.303638174662,3.0145645614452574,277.21798512046576,False,1960,300,log,-368.30453,4390.74134,4390.50165,-121.11253,-133.52229
2,0,0,2,1,0,1,8159.355681833749,2.7778450213269084,277.1108844598366,False,1960,300,log,-367.5047,4390.61581,4390.31437,-121.31244,-132.75736
3,0,0,2,1,0,1,8158.056101140374,3.0593922033704146,277.2481611513659,False,1960,300,log,-369.05586,4390.9313,4390.53414,-121.10608,-133.2474
4,0,0,2,1,0,1,8160.0202927618475,2.888177855932822,277.20108578739905,False,1960,300,log,-368.31305,4390.60377,4390.69226,-122.56395,-130.39874
5,0,0,2,1,0,1,8161.205770127847,2.782918789259206,277.20598609932307,False,1960,300,log,-368.31894,4391.01524,4390.85219,-122.13465,-130.20808
6,0,0,2,1,0,1,8161.260120438257,2.788989930860712,277.27250684724396,False,1960,300,log,-368.7152,4391.62484,4391.34822,-120.81113,-132.18661
7,0,0,2,1,0,1,8158.834541798204,2.883984932068553,277.19480382481635,False,1960,300,log,-369.98197,4390.8411,4390.23363,-122.31416,-129.94406
8,0,0,2,1,0,1,8161.643248901759,2.818248312789792,277.2731766973823,False,1960,300,log,-369.19255,4391.65582,4391.31103,-121.50399,-130.62705
9,0,0,2,1,0,1,8154.449914516759,3.4622338393558056,277.1887301029153,False,1960,300,log,-370.53444,4389.91292,4389.61922,-120.94444,-133.60334
10,0,0,2,1,1,1,8205.672109280848,3.1220379634528,281.1177473268821,False,1960,300,log,-348.97372,4441.6294,4441.30801,-161.8611,-166.43049
11,0,0,2,1,1,1,8206.472491505736,3.319070444792911,280.94119013540575,False,1960,300,log,-348.37955,4441.27054,4441.60027,-162.21626,-165.80252
12,0,0,2,1,1,1,8205.97535109067,3.214975123035589,280.80470211496123,False,1960,300,log,-348.08878,4440.41323,4440.97801,-161.6378,-165.68931
13,0,0,2,1,1,1,8205.368321005815,3.1709598639940775,281.05875013611814,False,1960,300,log,-349.02625,4441.73932,4441.50205,-162.86053,-165.98627
14,0,0,2,1,1,1,8203.199648761745,3.6728815090270763,280.74295984673535,False,1960,300,log,-348.97257,4439.8673,4439.60668,-161.5945,-165.70726
15,0,0,2,1,1,1,8206.930840758574,3.08536049257646,280.9053685067303,False,1960,300,log,-347.73417,4441.36562,4441.30143,-162.38102,-165.62102
16,0,0,2,1,1,1,8207.76468442259,3.172434501948407,280.8448640275346,False,1960,300,log,-347.04931,4440.95719,4441.50733,-162.07941,-165.57111
17,0,0,2,1,1,1,8206.024610460578,3.026958481752945,280.9335201174333,False,1960,300,log,-348.44187,4441.31767,4441.41343,-162.59792,-165.6667
18,0,0,2,1,1,1,8203.069758797534,4.526440733791198,281.1071929107955,False,1960,300,log,-349.58233,4440.98805,4440.84646,-162.22421,-166.95821
19,0,0,2,1,1,1,8207.790591759187,3.0089547134104313,280.9785084035916,False,1960,300,log,-347.73366,4441.93766,4441.62972,-161.636,-166.40713
20,0,0,2,1,2,1,8144.326838449981,2.857813793092074,277.2295616971701,False,1960,300,log,-372.2935,4387.96007,4387.79773,-139.62376,-119.5137
21,0,0,2,1,2,1,8150.646750048368,2.912102827381843,277.2709314610167,False,1960,300,log,-370.96537,4389.15354,4388.76705,-138.45967,-117.84879
22,0,0,2,1,2,1,8143.365037232784,2.8080728544633535,277.190554850835,False,1960,300,log,-370.14789,4387.19481,4386.93835,-141.86129,-118.75894
23,0,0,2,1,2,1,8143.769517848859,2.8588133860127782,277.2345614426686,False,1960,300,log,-370.52662,4387.06556,4387.17216,-141.56911,-118.37247
24,0,0,2,1,2,1,8142.611892235114,3.0070541755229216,277.22286932472065,False,1960,300,log,-370.56313,4387.30929,4387.47697,-143.38029,-118.23096
25,0,0,2,1,2,1,8148.181441105016,2.599513022541183,277.25477310724364,False,1960,300,log,-372.02284,4388.66623,4388.4873,-137.62229,-119.32696
26,0,0,2,1,2,1,8142.882275310078,2.7233370285594924,277.2483766535365,False,1960,300,log,-370.82641,4387.54077,4386.81065,-141.40548,-119.23725
27,0,0,2,1,2,1,8144.096360341173,2.537161951760337,277.27601689685963,False,1960,300,log,-372.71515,4387.68116,4387.61753,-139.59657,-118.89062
28,0,0,2,1,2,1,8143.9102368269805,2.6502191548569782,277.28734126374826,False,1960,300,log,-371.4503,4387.39868,4387.27388,-140.85981,-118.45222
29,0,0,2,1,2,1,8146.511323513799,2.9353487935450064,277.1896017699518,False,1960,300,log,-371.73009,4388.14628,4388.14914,-138.454,-119.60002
30,0,0,2,1,3,1,8206.340184324254,3.622838818526519,280.06868594963896,False,1960,300,log,-345.36471,4433.78836,4434.17131,-172.31234,-143.94243
31,0,0,2,1,3,1,8209.58652893829,3.397069336869073,280.16288115177747,False,1960,300,log,-343.39616,4434.71968,4434.94304,-172.41049,-144.26955
32,0,0,2,1,3,1,8202.442561534845,5.028125149976507,280.0712751676852,False,1960,300,log,-346.51894,4433.45572,4432.71418,-172.58305,-144.62535
33,0,0,2,1,3,1,8204.705113514221,3.214883742568573,280.0332498054561,False,1960,300,log,-345.27787,4433.44723,4433.48957,-172.06776,-144.88606
34,0,0,2,1,3,1,8207.742129853392,3.279300343016703,280.1522420311791,False,1960,300,log,-344.66411,4433.84965,4434.98024,-172.11012,-144.31353
35,0,0,2,1,3,1,8209.172971255404,3.52803051745943,280.1919996704315,False,1960,300,log,-342.82712,4435.0421,4435.06151,-172.88632,-145.2172
36,0,0,2,1,3,1,8203.067531167062,3.3706820066050516,280.0302653930483,False,1960,300,log,-346.46457,4433.19063,4433.03537,-172.33108,-144.36281
37,0,0,2,1,3,1,8208.1142461569,3.512833181712675,280.1209592242923,False,1960,300,log,-344.54068,4434.17401,4434.64435,-172.32701,-143.83641
38,0,0,2,1,3,1,8210.24300885514,3.3103648808215205,280.18503893384934,False,1960,300,log,-342.74908,4435.19078,4434.90011,-172.57244,-144.52636
39,0,0,2,1,3,1,8207.11870014104,3.282552129807694,280.1444356537246,False,1960,300,log,-344.7529,4434.42356,4434.12974,-172.3762,-144.30551
40,0,1,2,1,0,1,8157.933229882039,3.681140151316762,277.26202873511716,False,1960,300,log,-368.49869,4390.74465,4390.80871,-122.17352,-132.94792
41,0,1,2,1,0,1,8156.505175993717,3.4096602616879643,277.335495758688,False,1960,300,log,-371.37534,4390.87933,4391.1214,-122.45287,-131.66734
42,0,1,2,1,0,1,8162.21737035345,2.9615254420359065,277.2577328488128,False,1960,300,log,-367.84006,4391.81786,4391.28117,-121.73074,-131.31085
43,0,1,2,1,0,1,8160.508760274746,2.426465892490104,277.2001386950986,False,1960,300,log,-367.51396,4391.08453,4390.81391,-121.86569,-132.01003
44,0,1,2,1,0,1,8159.236659413782,2.7707275813745724,277.15997482259144,False,1960,300,log,-369.44785,4390.27962,4390.31409,-121.51639,-130.39282
45,0,1,2,1,0,1,8160.399931329456,3.266113087637869,277.2586708740078,False,1960,300,log,-368.87898,4391.18261,4391.03167,-121.0215,-131.91386
46,0,1,2,1,0,1,8157.973898087863,2.95150096235691,277.16873077793605,False,1960,300,log,-368.50354,4390.05586,4390.26607,-121.00198,-132.84251
47,0,1,2,1,0,1,8156.982858842748,2.771007026833587,277.2280216403437,False,1960,300,log,-369.61856,4390.25003,4390.33596,-122.06402,-131.92055
48,0,1,2,1,0,1,8119.210622362968,3.263033027860426,277.32978318814475,False,1960,300,log,-374.02835,4387.14971,4385.20387,-142.50158,-136.61302
49,0,1,2,1,0,1,8156.127530314732,3.215519584981332,277.2562910347087,False,1960,300,log,-371.27154,4390.27594,4390.75602,-120.3942,-133.23869
50,0,1,2,1,1,1,8207.927905594512,3.5190660774263165,280.79253269680186,False,1960,300,log,-346.69229,4440.85059,4440.87558,-161.23726,-165.86871
51,0,1,2,1,1,1,8207.509665351248,2.9736699755435176,280.7777126908269,False,1960,300,log,-347.14052,4440.2616,4441.47885,-161.39987,-165.69039
52,0,1,2,1,1,1,8207.188999146976,3.1483353094609265,281.0627926882175,False,1960,300,log,-348.50435,4442.06776,4442.14794,-162.47379,-166.04856
53,0,1,2,1,1,1,8206.066845146048,3.231421573487072,280.77325955228713,False,1960,300,log,-347.92104,4440.23772,4440.93907,-161.6705,-165.51841
54,0,1,2,1,1,1,8205.127227583649,3.9039941277979433,280.66847254031904,False,1960,300,log,-346.87752,4439.12564,4439.84166,-160.97216,-165.9904
55,0,1,2,1,1,1,8206.457352371348,3.1875358345813933,280.9718175701606,False,1960,300,log,-347.96153,4441.45107,4441.07454,-162.28161,-165.82512
56,0,1,2,1,1,1,8205.43008204196,3.734746640663282,280.94291024523744,False,1960,300,log,-345.50773,4441.13646,4440.1508,-162.93708,-167.41237
57,0,1,2,1,1,1,8206.56559184642,3.240844549721217,280.83593146660843,False,1960,300,log,-347.67639,4441.05059,4440.85581,-161.96733,-165.69709
58,0,1,2,1,1,1,8207.728858205352,3.097096271865344,280.8475737490175,False,1960,300,log,-346.46904,4440.93352,4440.81735,-161.53869,-166.01428
59,0,1,2,1,1,1,8204.469805888539,3.5473934919923726,280.6823882334011,False,1960,300,log,-347.85953,4438.55522,4440.43672,-160.84695,-165.81565
60,0,1,2,1,2,1,8141.763878314452,3.4716153584028775,277.2734367574926,False,1960,300,log,-373.51349,4386.82388,4386.80293,-139.35227,-118.99717
61,0,1,2,1,2,1,8143.649455008559,2.7637249927777603,277.26314246197444,False,1960,300,log,-371.83179,4387.56365,4387.48411,-140.2245,-119.34201
62,0,1,2,1,2,1,8142.981508797784,2.6822909151043284,277.2806904478739,False,1960,300,log,-371.41635,4387.32296,4387.51159,-141.6946,-118.74208
63,0,1,2,1,2,1,8128.03112542322,3.2417820073556083,277.17673032408806,False,1960,300,log,-372.16242,4383.46417,4385.50188,-150.46737,-118.30513
64,0,1,2,1,2,1,8141.884557885505,2.9741216934550923,277.23588593342913,False,1960,300,log,-371.477,4387.49619,4386.29404,-141.77083,-118.65784
65,0,1,2,1,2,1,8140.025047624242,4.149741513976845,277.2256890791626,False,1960,300,log,-372.26818,4386.19078,4387.21197,-140.98927,-120.12025
66,0,1,2,1,2,1,8139.254671227417,4.4923965263946535,277.16805185819476,False,1960,300,log,-371.07234,4386.58432,4386.92796,-143.5121,-119.67317
67,0,1,2,1,2,1,8144.267126177037,2.5582619908122672,277.2757112312439,False,1960,300,log,-372.07897,4387.60446,4387.59956,-139.83098,-119.02695
68,0,1,2,1,2,1,8145.6313420983115,3.126095621857634,277.21955858699005,False,1960,300,log,-372.07165,4387.48484,4388.4854,-138.35934,-119.90791
69,0,1,2,1,2,1,8145.366627611422,3.3888073664437144,277.21178062888396,False,1960,300,log,-372.47922,4387.78636,4388.23251,-138.20704,-119.96599
70,0,1,2,1,3,1,8210.1751139708,3.489921633629662,280.1346129628967,False,1960,300,log,-342.69036,4435.27253,4434.46464,-172.4395,-144.4322
71,0,1,2,1,3,1,8206.090393735867,3.8845411608819536,280.1279703198224,False,1960,300,log,-344.6001,4434.00753,4434.01144,-172.85354,-144.47494
72,0,1,2,1,3,1,8207.590729941665,3.4757667310045153,280.15937877939774,False,1960,300,log,-342.95425,4434.26138,4434.77832,-172.92907,-145.56565
73,0,1,2,1,3,1,8207.289203601886,3.7479472622489096,280.18989226351647,False,1960,300,log,-344.37042,4434.59959,4434.24968,-172.30334,-144.88631
74,0,1,2,1,3,1,8202.642429584268,3.1013384219140576,280.0536528887042,False,1960,300,log,-346.49818,4433.09499,4433.09459,-172.43406,-144.61491
75,0,1,2,1,3,1,8207.163402787912,3.3486067072172574,280.15813897012987,False,1960,300,log,-343.89013,4434.35945,4434.18855,-172.413,-145.08146
76,0,1,2,1,3,1,8204.14269722578,3.061711673623691,280.02518163849624,False,1960,300,log,-345.85529,4433.30663,4433.15065,-172.56604,-143.89325
77,0,1,2,1,3,1,8208.959335711366,3.652783439846865,280.1791413731415,False,1960,300,log,-343.32199,4434.87147,4434.64532,-172.40945,-144.82602
78,0,1,2,1,3,1,8208.362819578706,3.884929864913068,280.13950558176435,False,1960,300,log,-343.56859,4434.48877,4434.36751,-172.29485,-144.63002
79,0,1,2,1,3,1,8210.536636136268,3.192354945502452,280.1631117800567,False,1960,300,log,-343.04467,4435.09674,4434.80242,-172.46991,-143.84794
80,0,2,2,1,0,1,8151.506871826438,4.343033615078285,277.28688396443044,False,1960,300,log,-370.76325,4389.8114,4389.74928,-123.9971,-133.29346
81,0,2,2,1,0,1,8160.2425085534005,3.0042415252282213,277.25004801454304,False,1960,300,log,-369.38583,4391.27972,4391.16174,-121.0825,-131.73063
82,0,2,2,1,0,1,8159.313224725283,3.403203297791231,277.2889132850042,False,1960,300,log,-369.32837,4391.08716,4391.11699,-122.87601,-130.68655
83,0,2,2,1,0,1,8161.088841119057,2.799831686055339,277.281495638032,False,1960,300,log,-368.90036,4391.01688,4391.42002,-121.86077,-130.58692
84,0,2,2,1,0,1,8161.673787185134,3.3165204367555723,277.2266218414848,False,1960,300,log,-369.0003,4391.22614,4391.01687,-121.22774,-130.34117
85,0,2,2,1,0,1,8160.42365387052,3.7483544494010683,277.1691517242382,False,1960,300,log,-371.05364,4390.71101,4390.27105,-121.24116,-128.2636
86,0,2,2,1,0,1,8155.203408162783,3.789625571565672,277.2676329388222,False,1960,300,log,-370.86896,4390.34404,4390.19047,-123.54641,-130.91573
87,0,2,2,1,0,1,8155.822384253594,4.010883984206202,277.2136644779794,False,1960,300,log,-368.0782,4390.03441,4390.27228,-124.40459,-132.00151
88,0,2,2,1,0,1,8158.276937795597,3.560948386602065,277.2348036434055,False,1960,300,log,-368.78163,4390.69713,4390.36341,-121.75587,-132.24611
89,0,2,2,1,0,1,8155.997850580398,3.207743354097812,277.2384215839114,False,1960,300,log,-369.62695,4390.09697,4390.44217,-121.41904,-133.4953
90,0,2,2,1,1,1,8205.435438144283,3.2086239085852486,280.86183304897276,False,1960,300,log,-347.92091,4440.76581,4440.8067,-162.79977,-165.41639
91,0,2,2,1,1,1,8207.696738965693,3.311469544513432,281.0641754592801,False,1960,300,log,-349.50156,4442.42112,4442.41062,-162.01771,-165.61573
92,0,2,2,1,1,1,8202.388031201088,3.628780452090376,280.5000632648254,False,1960,300,log,-347.02877,4437.36031,4438.72275,-160.36779,-166.29846
93,0,2,2,1,1,1,8202.88192944707,3.6417870611952115,280.5815043096039,False,1960,300,log,-348.06709,4439.23026,4438.30183,-161.13929,-165.44377
94,0,2,2,1,1,1,8208.875778225909,3.7323403181253876,281.0394560471448,False,1960,300,log,-348.82446,4442.38171,4442.39437,-161.32304,-165.75279
95,0,2,2,1,1,1,8205.449657627838,3.450659199913105,280.7218866513682,False,1960,300,log,-346.98314,4440.23839,4439.90692,-162.23968,-165.47283
96,0,2,2,1,1,1,8193.175411123098,4.265544220789056,280.76419065907004,False,1960,300,log,-351.96158,4436.47395,4436.54711,-161.63742,-166.24665
97,0,2,2,1,1,1,8202.482641974579,3.5557847343219713,280.5869914174365,False,1960,300,log,-347.89144,4438.25387,4438.99524,-161.22717,-165.64787
98,0,2,2,1,1,1,8206.235195085805,3.342586279042285,280.9374485862525,False,1960,300,log,-347.79171,4441.18375,4441.03471,-162.42911,-165.76244
99,0,2,2,1,1,1,8205.798877180972,3.55173663936585,280.9857871189402,False,1960,300,log,-348.62672,4441.23047,4441.53127,-161.91797,-166.41817
100,0,2,2,1,2,1,8144.260740527658,5.166116623020902,277.47048097669796,False,1960,300,log,-371.98433,4389.51917,4389.05264,-138.86099,-123.46575
101,0,2,2,1,2,1,8146.284132862393,3.7140310569487056,277.2944523966382,False,1960,300,log,-372.54293,4388.44556,4388.04171,-138.21567,-119.44453
102,0,2,2,1,2,1,8145.832034394387,3.2715877308802916,277.26891325583256,False,1960,300,log,-372.813,4388.46708,4387.83609,-137.79433,-119.86381
103,0,2,2,1,2,1,8142.277276659323,3.2123797173934685,277.30556047397897,False,1960,300,log,-372.67804,4387.46714,4387.15859,-140.1839,-119.48652
104,0,2,2,1,2,1,8144.83995945311,3.295138147559662,277.24810333153846,False,1960,300,log,-371.08995,4388.22237,4387.91376,-140.29906,-119.90717
105,0,2,2,1,2,1,8122.255752106992,3.5198069451859726,277.3143610040643,False,1960,300,log,-374.47522,4387.64144,4381.67061,-151.87616,-120.7049
106,0,2,2,1,2,1,8144.683821451868,4.0291593272263775,277.20696370829256,False,1960,300,log,-372.39686,4387.76223,4387.6867,-138.58041,-119.78784
107,0,2,2,1,2,1,8145.758306997439,3.0667125235801063,277.2291428501762,False,1960,300,log,-371.05329,4387.99456,4387.07838,-138.11755,-120.14379
108,0,2,2,1,2,1,8143.823354611532,3.717681504021532,277.24294063546944,False,1960,300,log,-371.30838,4387.71493,4387.99328,-140.48102,-120.09545
109,0,2,2,1,2,1,8146.0157219659695,2.93426346205139,277.22740159602614,False,1960,300,log,-371.2601,4387.55277,4387.48681,-138.40943,-119.35432
110,0,2,2,1,3,1,8202.932891945276,4.7417516985809165,280.19470070193245,False,1960,300,log,-349.19621,4434.85895,4434.25599,-172.03548,-144.95037
111,0,2,2,1,3,1,8206.02033053312,4.349820589975608,280.16249103945336,False,1960,300,log,-344.09933,4433.70379,4434.09518,-172.59148,-145.08782
112,0,2,2,1,3,1,8207.28773939753,3.6698112731602395,280.18524416410696,False,1960,300,log,-345.39367,4434.35011,4434.62781,-172.14231,-144.1542
113,0,2,2,1,3,1,8205.14157863764,3.9775890008104673,280.1417628952867,False,1960,300,log,-344.63522,4433.94458,4434.39979,-172.72054,-145.84703
114,0,2,2,1,3,1,8207.08256357787,3.2345126792286005,280.1392088695248,False,1960,300,log,-343.80976,4434.25997,4433.98275,-172.45594,-144.89445
115,0,2,2,1,3,1,8201.865171285994,4.123370726126121,280.27977295661225,False,1960,300,log,-344.31713,4434.7147,4434.03443,-172.48774,-150.07909
116,0,2,2,1,3,1,8206.228730103481,3.5423441149380297,280.2202208678251,False,1960,300,log,-345.16298,4435.32984,4433.77092,-172.40202,-145.30704
117,0,2,2,1,3,1,8207.078966384353,3.674101718604531,280.1867779441727,False,1960,300,log,-344.52676,4434.24914,4434.85912,-172.14517,-145.35736
118,0,2,2,1,3,1,8206.920471618192,3.567479079375534,279.9990266400425,False,1960,300,log,-344.31909,4433.84148,4433.6004,-172.64163,-143.56069
