,test_id,kcid,lmc_prior_code,lengthscale_prior_code,weight,y0,y3,y4
2,3,7,2,1,quadratic,0.8308,0.9136,0.8143
0,0,7,2,1,unweighted,0.4244,0.919,0.8323
1,0,7,2,1,linear,0.6985,0.919,0.8323
2,0,7,2,1,quadratic,0.8227,0.919,0.8323
0,3,7,2,1,unweighted,0.4453,0.6628,0.7938
1,3,7,2,1,linear,0.6951,0.6628,0.7938
2,3,7,2,1,quadratic,0.8051,0.6628,0.7938
0,0,7,2,1,unweighted,0.4294,0.9582,0.8994
1,0,7,2,1,linear,0.7094,0.9582,0.8994
2,0,7,2,1,quadratic,0.8327,0.9582,0.8994
0,3,7,2,1,unweighted,0.5839,0.7407,0.8397
1,3,7,2,1,linear,0.7622,0.7407,0.8397
2,3,7,2,1,quadratic,0.8448,0.7407,0.8397
0,0,7,2,1,unweighted,0.4374,0.9136,0.8943
1,0,7,2,1,linear,0.7,0.9136,0.8943
2,0,7,2,1,quadratic,0.8214,0.9136,0.8943
0,3,7,2,1,unweighted,0.5678,0.7217,0.7756
1,3,7,2,1,linear,0.7616,0.7217,0.7756
2,3,7,2,1,quadratic,0.8477,0.7217,0.7756
0,0,7,2,1,unweighted,0.4791,1.0,0.8143
1,0,7,2,1,linear,0.7089,1.0,0.8143
2,0,7,2,1,quadratic,0.811,1.0,0.8143
0,3,7,2,1,unweighted,0.5516,0.7763,0.7831
1,3,7,2,1,linear,0.7609,0.7763,0.7831
2,3,7,2,1,quadratic,0.8505,0.7763,0.7831
0,0,7,2,1,unweighted,0.4178,0.9582,0.8397
1,0,7,2,1,linear,0.68,0.9582,0.8397
2,0,7,2,1,quadratic,0.7989,0.9582,0.8397
0,3,7,2,1,unweighted,0.5664,0.8658,0.7938
1,3,7,2,1,linear,0.7558,0.8658,0.7938
2,3,7,2,1,quadratic,0.8422,0.8658,0.7938
0,0,7,2,1,unweighted,0.3892,0.8821,0.8626
1,0,7,2,1,linear,0.6785,0.8821,0.8626
2,0,7,2,1,quadratic,0.8107,0.8821,0.8626
0,3,7,2,1,unweighted,0.4917,0.6722,0.7652
1,3,7,2,1,linear,0.7259,0.6722,0.7652
2,3,7,2,1,quadratic,0.8289,0.6722,0.7652
0,0,7,2,1,unweighted,0.5088,0.919,0.8143
1,0,7,2,1,linear,0.7253,0.919,0.8143
2,0,7,2,1,quadratic,0.8275,0.919,0.8143
0,3,7,2,1,unweighted,0.5334,0.8555,0.8239
1,3,7,2,1,linear,0.7441,0.8555,0.8239
2,3,7,2,1,quadratic,0.8411,0.8555,0.8239
0,0,8,2,1,unweighted,0.3977,0.919,0.8994
1,0,8,2,1,linear,0.6838,0.919,0.8994
2,0,8,2,1,quadratic,0.8076,0.919,0.8994
0,3,8,2,1,unweighted,0.5081,0.4701,0.8554
1,3,8,2,1,linear,0.7438,0.4701,0.8554
2,3,8,2,1,quadratic,0.8497,0.4701,0.8554
0,0,8,2,1,unweighted,0.4543,0.8379,0.8943
1,0,8,2,1,linear,0.6934,0.8379,0.8943
2,0,8,2,1,quadratic,0.8042,0.8379,0.8943
0,3,8,2,1,unweighted,0.534,0.6722,0.6474
1,3,8,2,1,linear,0.7595,0.6722,0.6474
2,3,8,2,1,quadratic,0.8597,0.6722,0.6474
0,0,8,2,1,unweighted,0.4604,0.9582,0.8943
1,0,8,2,1,linear,0.7143,0.9582,0.8943
2,0,8,2,1,quadratic,0.8307,0.9582,0.8943
0,3,8,2,1,unweighted,0.5452,0.6341,0.7756
1,3,8,2,1,linear,0.7457,0.6341,0.7756
2,3,8,2,1,quadratic,0.8403,0.6341,0.7756
0,0,8,2,1,unweighted,0.4429,0.9582,0.8943
1,0,8,2,1,linear,0.7135,0.9582,0.8943
2,0,8,2,1,quadratic,0.8338,0.9582,0.8943
0,3,8,2,1,unweighted,0.6252,0.9072,0.8745
1,3,8,2,1,linear,0.8101,0.9072,0.8745
2,3,8,2,1,quadratic,0.8934,0.9072,0.8745
0,0,8,2,1,unweighted,0.3948,0.919,0.8626
1,0,8,2,1,linear,0.6772,0.919,0.8626
2,0,8,2,1,quadratic,0.7983,0.919,0.8626
0,3,8,2,1,unweighted,0.5677,0.8658,0.8626
1,3,8,2,1,linear,0.7665,0.8658,0.8626
2,3,8,2,1,quadratic,0.8526,0.8658,0.8626
0,0,8,2,1,unweighted,0.4175,0.919,0.8323
1,0,8,2,1,linear,0.6851,0.919,0.8323
2,0,8,2,1,quadratic,0.8041,0.919,0.8323
0,3,8,2,1,unweighted,0.5675,0.6992,0.8689
1,3,8,2,1,linear,0.7933,0.6992,0.8689
2,3,8,2,1,quadratic,0.8863,0.6992,0.8689
0,0,8,2,1,unweighted,0.4562,0.919,0.9313
1,0,8,2,1,linear,0.7231,0.919,0.9313
2,0,8,2,1,quadratic,0.8372,0.919,0.9313
0,3,8,2,1,unweighted,0.6444,0.6992,0.7534
1,3,8,2,1,linear,0.8173,0.6992,0.7534
2,3,8,2,1,quadratic,0.893,0.6992,0.7534
0,0,8,2,1,unweighted,0.477,0.8271,0.8554
1,0,8,2,1,linear,0.7026,0.8271,0.8554
2,0,8,2,1,quadratic,0.8051,0.8271,0.8554
0,3,8,2,1,unweighted,0.4678,0.8555,0.8689
1,3,8,2,1,linear,0.7092,0.8555,0.8689
2,3,8,2,1,quadratic,0.8177,0.8555,0.8689
0,0,8,2,1,unweighted,0.4614,0.9582,0.8943
1,0,8,2,1,linear,0.7226,0.9582,0.8943
2,0,8,2,1,quadratic,0.8422,0.9582,0.8943
0,3,8,2,1,unweighted,0.6077,0.6992,0.8994
1,3,8,2,1,linear,0.8014,0.6992,0.8994
2,3,8,2,1,quadratic,0.8886,0.6992,0.8994
0,0,8,2,1,unweighted,0.4853,0.9582,0.8033
1,0,8,2,1,linear,0.6821,0.9582,0.8033
2,0,8,2,1,quadratic,0.7729,0.9582,0.8033
0,3,8,2,1,unweighted,0.5624,0.7386,0.7831
1,3,8,2,1,linear,0.7636,0.7386,0.7831
2,3,8,2,1,quadratic,0.8508,0.7386,0.7831
0,0,9,2,1,unweighted,0.4668,0.9582,0.7534
1,0,9,2,1,linear,0.7105,0.9582,0.7534
2,0,9,2,1,quadratic,0.8189,0.9582,0.7534
0,3,9,2,1,unweighted,0.6117,0.5993,0.7652
1,3,9,2,1,linear,0.8082,0.5993,0.7652
2,3,9,2,1,quadratic,0.8945,0.5993,0.7652
0,0,9,2,1,unweighted,0.5112,0.9582,0.8943
1,0,9,2,1,linear,0.7301,0.9582,0.8943
2,0,9,2,1,quadratic,0.832,0.9582,0.8943
0,3,9,2,1,unweighted,0.5839,0.563,0.8323
1,3,9,2,1,linear,0.7722,0.563,0.8323
2,3,9,2,1,quadratic,0.858,0.563,0.8323
0,0,9,2,1,unweighted,0.4429,0.8821,0.7831
1,0,9,2,1,linear,0.6737,0.8821,0.7831
2,0,9,2,1,quadratic,0.7775,0.8821,0.7831
0,3,9,2,1,unweighted,0.5216,0.7386,0.8033
1,3,9,2,1,linear,0.7259,0.7386,0.8033
2,3,9,2,1,quadratic,0.819,0.7386,0.8033
0,0,9,2,1,unweighted,0.4273,1.0,0.8943
1,0,9,2,1,linear,0.7008,1.0,0.8943
2,0,9,2,1,quadratic,0.8246,1.0,0.8943
0,3,9,2,1,unweighted,0.5202,0.6628,0.8994
1,3,9,2,1,linear,0.7451,0.6628,0.8994
2,3,9,2,1,quadratic,0.8484,0.6628,0.8994
0,0,9,2,1,unweighted,0.3722,0.8379,0.8626
1,0,9,2,1,linear,0.6712,0.8379,0.8626
2,0,9,2,1,quadratic,0.8007,0.8379,0.8626
0,3,9,2,1,unweighted,0.5529,0.4537,0.7938
1,3,9,2,1,linear,0.7516,0.4537,0.7938
2,3,9,2,1,quadratic,0.8443,0.4537,0.7938
0,0,9,2,1,unweighted,0.467,0.8379,0.8033
1,0,9,2,1,linear,0.7259,0.8379,0.8033
2,0,9,2,1,quadratic,0.841,0.8379,0.8033
0,3,9,2,1,unweighted,0.5376,0.6341,0.8554
1,3,9,2,1,linear,0.7663,0.6341,0.8554
2,3,9,2,1,quadratic,0.8657,0.6341,0.8554
0,0,9,2,1,unweighted,0.4839,0.919,0.8943
1,0,9,2,1,linear,0.7237,0.919,0.8943
2,0,9,2,1,quadratic,0.8349,0.919,0.8943
0,3,9,2,1,unweighted,0.5673,0.563,0.8626
1,3,9,2,1,linear,0.7548,0.563,0.8626
2,3,9,2,1,quadratic,0.8413,0.563,0.8626
0,0,9,2,1,unweighted,0.4815,0.919,0.8626
1,0,9,2,1,linear,0.7153,0.919,0.8626
2,0,9,2,1,quadratic,0.8204,0.919,0.8626
0,3,9,2,1,unweighted,0.516,0.599,0.8239
1,3,9,2,1,linear,0.7328,0.599,0.8239
2,3,9,2,1,quadratic,0.8303,0.599,0.8239
0,0,9,2,1,unweighted,0.4442,0.9582,0.8943
1,0,9,2,1,linear,0.6964,0.9582,0.8943
2,0,9,2,1,quadratic,0.8096,0.9582,0.8943
0,3,9,2,1,unweighted,0.5173,0.8658,0.7534
1,3,9,2,1,linear,0.7385,0.8658,0.7534
2,3,9,2,1,quadratic,0.8324,0.8658,0.7534
0,0,9,2,1,unweighted,0.4022,0.9582,0.8943
1,0,9,2,1,linear,0.6854,0.9582,0.8943
2,0,9,2,1,quadratic,0.8077,0.9582,0.8943
0,3,9,2,1,unweighted,0.5852,0.9072,0.8943
1,3,9,2,1,linear,0.7778,0.9072,0.8943
2,3,9,2,1,quadratic,0.8634,0.9072,0.8943
0,0,10,2,1,unweighted,0.3891,0.9582,0.8143
1,0,10,2,1,linear,0.6538,0.9582,0.8143
2,0,10,2,1,quadratic,0.7726,0.9582,0.8143
0,3,10,2,1,unweighted,0.5727,0.6992,0.7592
1,3,10,2,1,linear,0.7642,0.6992,0.7592
2,3,10,2,1,quadratic,0.8559,0.6992,0.7592
0,0,10,2,1,unweighted,0.4293,0.919,0.7831
1,0,10,2,1,linear,0.6967,0.919,0.7831
2,0,10,2,1,quadratic,0.8098,0.919,0.7831
0,3,10,2,1,unweighted,0.5308,0.7217,0.8323
1,3,10,2,1,linear,0.7508,0.7217,0.8323
2,3,10,2,1,quadratic,0.8518,0.7217,0.8323
0,0,10,2,1,unweighted,0.4075,0.8821,0.8239
1,0,10,2,1,linear,0.6726,0.8821,0.8239
2,0,10,2,1,quadratic,0.7904,0.8821,0.8239
0,3,10,2,1,unweighted,0.5781,0.8555,0.8323
1,3,10,2,1,linear,0.774,0.8555,0.8323
2,3,10,2,1,quadratic,0.861,0.8555,0.8323
0,0,10,2,1,unweighted,0.3982,0.9136,0.8554
1,0,10,2,1,linear,0.664,0.9136,0.8554
2,0,10,2,1,quadratic,0.781,0.9136,0.8554
0,3,10,2,1,unweighted,0.5638,0.6341,0.8994
1,3,10,2,1,linear,0.7794,0.6341,0.8994
2,3,10,2,1,quadratic,0.8696,0.6341,0.8994
0,0,10,2,1,unweighted,0.4169,0.919,0.8994
1,0,10,2,1,linear,0.669,0.919,0.8994
2,0,10,2,1,quadratic,0.7881,0.919,0.8994
0,3,10,2,1,unweighted,0.5308,0.8555,0.7938
1,3,10,2,1,linear,0.7377,0.8555,0.7938
2,3,10,2,1,quadratic,0.8318,0.8555,0.7938
0,0,10,2,1,unweighted,0.4714,0.9136,0.8943
1,0,10,2,1,linear,0.715,0.9136,0.8943
2,0,10,2,1,quadratic,0.8255,0.9136,0.8943
0,3,10,2,1,unweighted,0.5047,0.6341,0.7652
1,3,10,2,1,linear,0.7329,0.6341,0.7652
2,3,10,2,1,quadratic,0.8365,0.6341,0.7652
0,0,10,2,1,unweighted,0.4385,0.9582,0.8033
1,0,10,2,1,linear,0.6864,0.9582,0.8033
2,0,10,2,1,quadratic,0.8044,0.9582,0.8033
0,3,10,2,1,unweighted,0.4851,0.7386,0.8943
1,3,10,2,1,linear,0.7223,0.7386,0.8943
2,3,10,2,1,quadratic,0.8267,0.7386,0.8943
0,0,10,2,1,unweighted,0.4373,1.0,0.8323
1,0,10,2,1,linear,0.716,1.0,0.8323
2,0,10,2,1,quadratic,0.841,1.0,0.8323
0,3,10,2,1,unweighted,0.6182,0.6992,0.7534
1,3,10,2,1,linear,0.7811,0.6992,0.7534
2,3,10,2,1,quadratic,0.8626,0.6992,0.7534
0,0,10,2,1,unweighted,0.5053,1.0,0.8943
1,0,10,2,1,linear,0.7394,1.0,0.8943
2,0,10,2,1,quadratic,0.8457,1.0,0.8943
0,3,10,2,1,unweighted,0.5292,0.9136,0.9277
1,3,10,2,1,linear,0.7469,0.9136,0.9277
2,3,10,2,1,quadratic,0.8447,0.9136,0.9277
0,0,10,2,1,unweighted,0.4627,0.8745,0.8626
1,0,10,2,1,linear,0.6997,0.8745,0.8626
2,0,10,2,1,quadratic,0.8121,0.8745,0.8626
0,3,10,2,1,unweighted,0.6549,0.599,0.8626
1,3,10,2,1,linear,0.8227,0.599,0.8626
2,3,10,2,1,quadratic,0.8962,0.599,0.8626
0,0,11,2,1,unweighted,0.4137,1.0,0.8943
1,0,11,2,1,linear,0.6937,1.0,0.8943
2,0,11,2,1,quadratic,0.8169,1.0,0.8943
0,3,11,2,1,unweighted,0.5787,0.9072,0.5833
1,3,11,2,1,linear,0.7743,0.9072,0.5833
2,3,11,2,1,quadratic,0.8579,0.9072,0.5833
0,0,11,2,1,unweighted,0.4216,0.9136,0.7938
1,0,11,2,1,linear,0.6874,0.9136,0.7938
2,0,11,2,1,quadratic,0.809,0.9136,0.7938
0,3,11,2,1,unweighted,0.5484,0.4987,0.6753
1,3,11,2,1,linear,0.762,0.4987,0.6753
2,3,11,2,1,quadratic,0.8559,0.4987,0.6753
0,0,11,2,1,unweighted,0.4287,0.8821,0.8994
1,0,11,2,1,linear,0.6758,0.8821,0.8994
2,0,11,2,1,quadratic,0.7821,0.8821,0.8994
0,3,11,2,1,unweighted,0.5199,0.6992,0.7491
1,3,11,2,1,linear,0.743,0.6992,0.7491
2,3,11,2,1,quadratic,0.8432,0.6992,0.7491
0,0,11,2,1,unweighted,0.4216,0.919,0.8626
1,0,11,2,1,linear,0.6874,0.919,0.8626
2,0,11,2,1,quadratic,0.809,0.919,0.8626
0,3,11,2,1,unweighted,0.5652,0.6628,0.6981
1,3,11,2,1,linear,0.7651,0.6628,0.6981
2,3,11,2,1,quadratic,0.8551,0.6628,0.6981
0,0,11,2,1,unweighted,0.4343,0.8745,0.8323
1,0,11,2,1,linear,0.7095,0.8745,0.8323
2,0,11,2,1,quadratic,0.8318,0.8745,0.8323
0,3,11,2,1,unweighted,0.5095,0.6628,0.8626
1,3,11,2,1,linear,0.7374,0.6628,0.8626
2,3,11,2,1,quadratic,0.8431,0.6628,0.8626
0,0,11,2,1,unweighted,0.4099,0.919,0.8554
1,0,11,2,1,linear,0.6946,0.919,0.8554
2,0,11,2,1,quadratic,0.8188,0.919,0.8554
0,3,11,2,1,unweighted,0.54,0.6236,0.6829
1,3,11,2,1,linear,0.7527,0.6236,0.6829
2,3,11,2,1,quadratic,0.8483,0.6236,0.6829
0,0,11,2,1,unweighted,0.4494,0.9582,0.8626
1,0,11,2,1,linear,0.7031,0.9582,0.8626
2,0,11,2,1,quadratic,0.8183,0.9582,0.8626
0,3,11,2,1,unweighted,0.601,0.7591,0.8397
1,3,11,2,1,linear,0.7931,0.7591,0.8397
2,3,11,2,1,quadratic,0.8785,0.7591,0.8397
0,0,11,2,1,unweighted,0.4998,0.9582,0.8943
1,0,11,2,1,linear,0.7395,0.9582,0.8943
2,0,11,2,1,quadratic,0.8472,0.9582,0.8943
0,3,11,2,1,unweighted,0.5238,0.6992,0.8143
1,3,11,2,1,linear,0.7403,0.6992,0.8143
2,3,11,2,1,quadratic,0.8397,0.6992,0.8143
0,0,11,2,1,unweighted,0.4294,0.919,0.8943
1,0,11,2,1,linear,0.6988,0.919,0.8943
2,0,11,2,1,quadratic,0.8221,0.919,0.8943
0,3,11,2,1,unweighted,0.4702,0.6868,0.7235
1,3,11,2,1,linear,0.7275,0.6868,0.7235
2,3,11,2,1,quadratic,0.8385,0.6868,0.7235
0,0,11,2,1,unweighted,0.4494,0.9553,0.8239
1,0,11,2,1,linear,0.7063,0.9553,0.8239
2,0,11,2,1,quadratic,0.8252,0.9553,0.8239
0,3,11,2,1,unweighted,0.5598,0.9072,0.699
1,3,11,2,1,linear,0.7673,0.9072,0.699
2,3,11,2,1,quadratic,0.8583,0.9072,0.699
0,0,12,2,1,unweighted,0.401,0.7534,0.7248
1,0,12,2,1,linear,0.6924,0.7534,0.7248
2,0,12,2,1,quadratic,0.8219,0.7534,0.7248
0,3,12,2,1,unweighted,0.5192,0.8658,0.6385
1,3,12,2,1,linear,0.7669,0.8658,0.6385
2,3,12,2,1,quadratic,0.8673,0.8658,0.6385
0,0,12,2,1,unweighted,0.5006,1.0,0.8943
1,0,12,2,1,linear,0.7262,1.0,0.8943
2,0,12,2,1,quadratic,0.8371,1.0,0.8943
0,3,12,2,1,unweighted,0.5673,0.8145,0.8994
1,3,12,2,1,linear,0.7513,0.8145,0.8994
2,3,12,2,1,quadratic,0.8408,0.8145,0.8994
0,0,12,2,1,unweighted,0.3698,0.9582,0.8554
1,0,12,2,1,linear,0.696,0.9582,0.8554
2,0,12,2,1,quadratic,0.8323,0.9582,0.8554
0,3,12,2,1,unweighted,0.6392,0.6628,0.7756
1,3,12,2,1,linear,0.8146,0.6628,0.7756
2,3,12,2,1,quadratic,0.8881,0.6628,0.7756
0,0,12,2,1,unweighted,0.3718,1.0,0.8397
1,0,12,2,1,linear,0.668,1.0,0.8397
2,0,12,2,1,quadratic,0.7974,1.0,0.8397
0,3,12,2,1,unweighted,0.5529,0.9553,0.8994
1,3,12,2,1,linear,0.7665,0.9553,0.8994
2,3,12,2,1,quadratic,0.8626,0.9553,0.8994
0,0,12,2,1,unweighted,0.4174,0.9582,0.8554
1,0,12,2,1,linear,0.6832,0.9582,0.8554
2,0,12,2,1,quadratic,0.8058,0.9582,0.8554
0,3,12,2,1,unweighted,0.5283,0.599,0.8554
1,3,12,2,1,linear,0.7543,0.599,0.8554
2,3,12,2,1,quadratic,0.8559,0.599,0.8554
0,0,12,2,1,unweighted,0.4547,0.8271,0.8323
1,0,12,2,1,linear,0.6832,0.8271,0.8323
2,0,12,2,1,quadratic,0.7871,0.8271,0.8323
0,3,12,2,1,unweighted,0.5342,0.599,0.9665
1,3,12,2,1,linear,0.7546,0.599,0.9665
2,3,12,2,1,quadratic,0.8548,0.599,0.9665
0,0,12,2,1,unweighted,0.4467,0.8745,0.7938
1,0,12,2,1,linear,0.6799,0.8745,0.7938
2,0,12,2,1,quadratic,0.792,0.8745,0.7938
0,3,12,2,1,unweighted,0.5538,0.7995,0.8143
1,3,12,2,1,linear,0.7422,0.7995,0.8143
2,3,12,2,1,quadratic,0.8315,0.7995,0.8143
0,0,12,2,1,unweighted,0.417,0.8745,0.8626
1,0,12,2,1,linear,0.6869,0.8745,0.8626
2,0,12,2,1,quadratic,0.8093,0.8745,0.8626
0,3,12,2,1,unweighted,0.6327,0.6992,0.8554
1,3,12,2,1,linear,0.809,0.6992,0.8554
2,3,12,2,1,quadratic,0.8906,0.6992,0.8554
0,0,12,2,1,unweighted,0.3343,0.8745,0.8239
1,0,12,2,1,linear,0.6439,0.8745,0.8239
2,0,12,2,1,quadratic,0.7815,0.8745,0.8239
0,3,12,2,1,unweighted,0.5424,0.8658,0.7934
1,3,12,2,1,linear,0.7379,0.8658,0.7934
2,3,12,2,1,quadratic,0.83,0.8658,0.7934
0,0,12,2,1,unweighted,0.4758,0.8745,0.8943
1,0,12,2,1,linear,0.7122,0.8745,0.8943
2,0,12,2,1,quadratic,0.8184,0.8745,0.8943
0,3,12,2,1,unweighted,0.5886,0.6992,0.7831
1,3,12,2,1,linear,0.7796,0.6992,0.7831
2,3,12,2,1,quadratic,0.8645,0.6992,0.7831
0,0,13,2,1,unweighted,0.4823,0.8745,0.8626
1,0,13,2,1,linear,0.7157,0.8745,0.8626
2,0,13,2,1,quadratic,0.8207,0.8745,0.8626
0,3,13,2,1,unweighted,0.4932,0.8555,0.6829
1,3,13,2,1,linear,0.7267,0.8555,0.6829
2,3,13,2,1,quadratic,0.8294,0.8555,0.6829
0,0,13,2,1,unweighted,0.3739,0.9136,0.8943
1,0,13,2,1,linear,0.6603,0.9136,0.8943
2,0,13,2,1,quadratic,0.78,0.9136,0.8943
0,3,13,2,1,unweighted,0.5177,0.7995,0.7491
1,3,13,2,1,linear,0.7467,0.7995,0.7491
2,3,13,2,1,quadratic,0.8409,0.7995,0.7491
0,0,13,2,1,unweighted,0.4136,0.919,0.8323
1,0,13,2,1,linear,0.6605,0.919,0.8323
2,0,13,2,1,quadratic,0.7703,0.919,0.8323
0,3,13,2,1,unweighted,0.6327,0.8658,0.8323
1,3,13,2,1,linear,0.7943,0.8658,0.8323
2,3,13,2,1,quadratic,0.8661,0.8658,0.8323
0,0,13,2,1,unweighted,0.4218,0.9582,0.8033
1,0,13,2,1,linear,0.6719,0.9582,0.8033
2,0,13,2,1,quadratic,0.7864,0.9582,0.8033
0,3,13,2,1,unweighted,0.5049,0.599,0.8397
1,3,13,2,1,linear,0.725,0.599,0.8397
2,3,13,2,1,quadratic,0.8283,0.599,0.8397
0,0,13,2,1,unweighted,0.4241,0.9582,0.8943
1,0,13,2,1,linear,0.702,0.9582,0.8943
2,0,13,2,1,quadratic,0.8232,0.9582,0.8943
0,3,13,2,1,unweighted,0.5092,0.7217,0.7491
1,3,13,2,1,linear,0.7372,0.7217,0.7491
2,3,13,2,1,quadratic,0.8397,0.7217,0.7491
0,0,13,2,1,unweighted,0.4285,0.9136,0.7831
1,0,13,2,1,linear,0.6842,0.9136,0.7831
2,0,13,2,1,quadratic,0.8078,0.9136,0.7831
0,3,13,2,1,unweighted,0.5751,0.8145,0.8689
1,3,13,2,1,linear,0.7753,0.8145,0.8689
2,3,13,2,1,quadratic,0.8665,0.8145,0.8689
0,0,13,2,1,unweighted,0.471,0.9582,0.8626
1,0,13,2,1,linear,0.711,0.9582,0.8626
2,0,13,2,1,quadratic,0.822,0.9582,0.8626
0,3,13,2,1,unweighted,0.5631,0.6992,0.8239
1,3,13,2,1,linear,0.7476,0.6992,0.8239
2,3,13,2,1,quadratic,0.8382,0.6992,0.8239
0,0,13,2,1,unweighted,0.4734,0.919,0.8323
1,0,13,2,1,linear,0.7181,0.919,0.8323
2,0,13,2,1,quadratic,0.8316,0.919,0.8323
0,3,13,2,1,unweighted,0.4782,0.9136,0.8689
1,3,13,2,1,linear,0.7295,0.9136,0.8689
2,3,13,2,1,quadratic,0.8357,0.9136,0.8689
0,0,13,2,1,unweighted,0.3791,0.8745,0.8626
1,0,13,2,1,linear,0.6792,0.8745,0.8626
2,0,13,2,1,quadratic,0.8103,0.8745,0.8626
0,3,13,2,1,unweighted,0.5614,0.5296,0.8239
1,3,13,2,1,linear,0.7466,0.5296,0.8239
2,3,13,2,1,quadratic,0.8343,0.5296,0.8239
0,0,13,2,1,unweighted,0.3944,0.9582,0.8239
1,0,13,2,1,linear,0.6842,0.9582,0.8239
2,0,13,2,1,quadratic,0.8085,0.9582,0.8239
0,3,13,2,1,unweighted,0.4673,0.6341,0.7251
1,3,13,2,1,linear,0.709,0.6341,0.7251
2,3,13,2,1,quadratic,0.8142,0.6341,0.7251
0,0,14,2,1,unweighted,0.4117,0.8034,0.9313
1,0,14,2,1,linear,0.6681,0.8034,0.9313
2,0,14,2,1,quadratic,0.7821,0.8034,0.9313
0,3,14,2,1,unweighted,0.5094,0.6992,0.8943
1,3,14,2,1,linear,0.7175,0.6992,0.8943
2,3,14,2,1,quadratic,0.8133,0.6992,0.8943
0,0,14,2,1,unweighted,0.452,0.7569,0.8323
1,0,14,2,1,linear,0.6905,0.7569,0.8323
2,0,14,2,1,quadratic,0.8021,0.7569,0.8323
0,3,14,2,1,unweighted,0.508,0.7591,0.8239
1,3,14,2,1,linear,0.7316,0.7591,0.8239
2,3,14,2,1,quadratic,0.831,0.7591,0.8239
0,0,14,2,1,unweighted,0.5129,0.8821,0.8626
1,0,14,2,1,linear,0.7514,0.8821,0.8626
2,0,14,2,1,quadratic,0.8562,0.8821,0.8626
0,3,14,2,1,unweighted,0.5863,0.599,0.7938
1,3,14,2,1,linear,0.7784,0.599,0.7938
2,3,14,2,1,quadratic,0.8605,0.599,0.7938
0,0,14,2,1,unweighted,0.4992,0.919,0.8554
1,0,14,2,1,linear,0.7287,0.919,0.8554
2,0,14,2,1,quadratic,0.8365,0.919,0.8554
0,3,14,2,1,unweighted,0.5125,0.7995,0.7534
1,3,14,2,1,linear,0.7372,0.7995,0.7534
2,3,14,2,1,quadratic,0.8327,0.7995,0.7534
0,0,14,2,1,unweighted,0.4722,0.8034,0.8554
1,0,14,2,1,linear,0.7102,0.8034,0.8554
2,0,14,2,1,quadratic,0.8206,0.8034,0.8554
0,3,14,2,1,unweighted,0.5041,0.9582,0.8323
1,3,14,2,1,linear,0.7423,0.9582,0.8323
2,3,14,2,1,quadratic,0.846,0.9582,0.8323
