,test_id,kcid,lmc_prior_code,lengthscale_prior_code,y1,y2
0,0.0,0.0,2.0,1.0,6.401718616485596,6.414567470550537
0,3.0,0.0,2.0,1.0,4.336143970489502,4.3279218673706055
0,0.0,0.0,2.0,1.0,6.373719215393066,6.385278701782227
0,3.0,0.0,2.0,1.0,4.389055252075195,4.3537092208862305
0,0.0,0.0,2.0,1.0,6.404548645019531,6.41191291809082
0,3.0,0.0,2.0,1.0,4.500764846801758,4.508615493774414
0,0.0,0.0,2.0,1.0,6.381983757019043,6.419959545135498
0,3.0,0.0,2.0,1.0,5.418814659118652,5.333456993103027
0,0.0,0.0,2.0,1.0,6.39107084274292,6.4066572189331055
0,3.0,0.0,2.0,1.0,4.478228569030762,4.491076469421387
0,0.0,0.0,2.0,1.0,6.420402526855469,6.43340539932251
0,3.0,0.0,2.0,1.0,4.310669422149658,4.309951305389404
0,0.0,0.0,2.0,1.0,6.411463737487793,6.401573181152344
0,3.0,0.0,2.0,1.0,5.392313480377197,5.377874374389648
0,0.0,0.0,2.0,1.0,6.38388729095459,6.370533466339111
0,3.0,0.0,2.0,1.0,4.469630241394043,4.461366176605225
0,0.0,0.0,2.0,1.0,6.40997314453125,6.41773796081543
0,3.0,0.0,2.0,1.0,4.332507610321045,4.300364971160889
0,0.0,0.0,2.0,1.0,6.395946025848389,6.40004825592041
0,3.0,0.0,2.0,1.0,4.508698463439941,4.495482444763184
0,0.0,1.0,2.0,1.0,6.036181926727295,6.0154128074646
0,3.0,1.0,2.0,1.0,3.867534875869751,3.858755111694336
0,0.0,1.0,2.0,1.0,6.173268795013428,6.178701400756836
0,3.0,1.0,2.0,1.0,4.284801006317139,4.2962517738342285
0,0.0,1.0,2.0,1.0,6.224937915802002,6.2413225173950195
0,3.0,1.0,2.0,1.0,4.037894248962402,4.045180797576904
0,0.0,1.0,2.0,1.0,6.29948616027832,6.30362606048584
0,3.0,1.0,2.0,1.0,4.51191520690918,4.49497652053833
0,0.0,1.0,2.0,1.0,6.303343296051025,6.308484077453613
0,3.0,1.0,2.0,1.0,4.4617109298706055,4.45851993560791
0,0.0,1.0,2.0,1.0,6.368420124053955,6.375202655792236
0,3.0,1.0,2.0,1.0,4.286050319671631,4.257199287414551
0,0.0,1.0,2.0,1.0,6.280297756195068,6.293163299560547
0,3.0,1.0,2.0,1.0,4.423394680023193,4.427606105804443
0,0.0,1.0,2.0,1.0,6.182609558105469,6.22362756729126
0,3.0,1.0,2.0,1.0,4.259705543518066,4.242128849029541
0,0.0,1.0,2.0,1.0,6.273803234100342,6.300099849700928
0,3.0,1.0,2.0,1.0,3.9955968856811523,4.029930114746094
0,0.0,1.0,2.0,1.0,6.179823398590088,6.173995494842529
0,3.0,1.0,2.0,1.0,4.239157676696777,4.2225022315979
0,0.0,2.0,2.0,1.0,6.118823528289795,6.091832160949707
0,3.0,2.0,2.0,1.0,3.6817147731781006,3.6963276863098145
0,0.0,2.0,2.0,1.0,6.121765613555908,6.134244918823242
0,3.0,2.0,2.0,1.0,4.027570724487305,4.021048545837402
0,0.0,2.0,2.0,1.0,6.201642990112305,6.199920654296875
0,3.0,2.0,2.0,1.0,4.201094627380371,4.2195210456848145
0,0.0,2.0,2.0,1.0,6.195687294006348,6.205978870391846
0,3.0,2.0,2.0,1.0,4.019919395446777,4.0146307945251465
0,0.0,2.0,2.0,1.0,6.2024030685424805,6.196329593658447
0,3.0,2.0,2.0,1.0,4.254416465759277,4.241757392883301
0,0.0,2.0,2.0,1.0,6.200259685516357,6.197652816772461
0,3.0,2.0,2.0,1.0,4.028303623199463,4.02236795425415
0,0.0,2.0,2.0,1.0,6.256425857543945,6.2465715408325195
0,3.0,2.0,2.0,1.0,3.9634859561920166,3.9608094692230225
0,0.0,2.0,2.0,1.0,6.233091354370117,6.216134071350098
0,3.0,2.0,2.0,1.0,4.019389629364014,4.016289234161377
0,0.0,2.0,2.0,1.0,6.158095359802246,6.1404619216918945
0,3.0,2.0,2.0,1.0,4.060307502746582,4.054072856903076
0,0.0,2.0,2.0,1.0,6.209466934204102,6.219974517822266
0,3.0,2.0,2.0,1.0,4.054651737213135,4.050346374511719
0,0.0,3.0,2.0,1.0,6.2078633308410645,6.215909481048584
0,3.0,3.0,2.0,1.0,4.105314254760742,4.108447074890137
0,0.0,3.0,2.0,1.0,6.2553839683532715,6.251065731048584
0,3.0,3.0,2.0,1.0,4.2809648513793945,4.26377534866333
0,0.0,3.0,2.0,1.0,6.291794300079346,6.284180164337158
0,3.0,3.0,2.0,1.0,4.2079243659973145,4.209811687469482
0,0.0,3.0,2.0,1.0,6.296794891357422,6.306456565856934
0,3.0,3.0,2.0,1.0,4.454954147338867,4.432665824890137
0,0.0,3.0,2.0,1.0,6.269928932189941,6.274971008300781
0,3.0,3.0,2.0,1.0,4.656274318695068,4.641202926635742
0,0.0,3.0,2.0,1.0,6.370089054107666,6.351664066314697
0,3.0,3.0,2.0,1.0,4.364974498748779,4.362927436828613
0,0.0,3.0,2.0,1.0,6.251989841461182,6.23084020614624
0,3.0,3.0,2.0,1.0,4.334375381469727,4.350523948669434
0,0.0,3.0,2.0,1.0,6.236796855926514,6.272706508636475
0,3.0,3.0,2.0,1.0,4.157886505126953,4.139580726623535
0,0.0,3.0,2.0,1.0,6.191563129425049,6.177735328674316
0,3.0,3.0,2.0,1.0,4.5487060546875,4.56288480758667
0,0.0,3.0,2.0,1.0,6.168885707855225,6.180981636047363
0,3.0,3.0,2.0,1.0,4.5192646980285645,4.490321636199951
0,0.0,4.0,2.0,1.0,6.143523216247559,6.164038181304932
0,3.0,4.0,2.0,1.0,4.020469665527344,4.023414134979248
0,0.0,4.0,2.0,1.0,6.265331268310547,6.244505405426025
0,3.0,4.0,2.0,1.0,4.199503421783447,4.176382064819336
0,0.0,4.0,2.0,1.0,6.214963436126709,6.16975736618042
0,3.0,4.0,2.0,1.0,4.094155311584473,4.093354225158691
0,0.0,4.0,2.0,1.0,6.199788570404053,6.166149139404297
0,3.0,4.0,2.0,1.0,4.207127094268799,4.200057029724121
0,0.0,4.0,2.0,1.0,6.1898932456970215,6.200037002563477
0,3.0,4.0,2.0,1.0,4.295593738555908,4.286229610443115
0,0.0,4.0,2.0,1.0,6.183525562286377,6.188304901123047
0,3.0,4.0,2.0,1.0,4.089198112487793,4.083192825317383
0,0.0,4.0,2.0,1.0,6.291715145111084,6.3019280433654785
0,3.0,4.0,2.0,1.0,4.349067211151123,4.3181047439575195
0,0.0,4.0,2.0,1.0,6.265676498413086,6.230167865753174
0,3.0,4.0,2.0,1.0,4.3987135887146,4.40849494934082
0,0.0,4.0,2.0,1.0,6.256494998931885,6.248234272003174
0,3.0,4.0,2.0,1.0,4.43842887878418,4.439910888671875
0,0.0,4.0,2.0,1.0,6.092722415924072,6.092955112457275
0,3.0,4.0,2.0,1.0,4.483273983001709,4.4832587242126465
0,0.0,5.0,2.0,1.0,6.399421215057373,6.378632068634033
0,3.0,5.0,2.0,1.0,3.9235026836395264,3.9261281490325928
0,0.0,5.0,2.0,1.0,6.3701300621032715,6.374830722808838
0,3.0,5.0,2.0,1.0,3.884896993637085,3.8871498107910156
0,0.0,5.0,2.0,1.0,6.393355369567871,6.372117042541504
0,3.0,5.0,2.0,1.0,4.32411003112793,4.297149181365967
0,0.0,5.0,2.0,1.0,6.351002216339111,6.36430549621582
0,3.0,5.0,2.0,1.0,4.5062785148620605,4.51164436340332
0,0.0,5.0,2.0,1.0,6.37291145324707,6.381204605102539
0,3.0,5.0,2.0,1.0,4.2990403175354,4.279662609100342
0,0.0,5.0,2.0,1.0,6.357041358947754,6.354699611663818
0,3.0,5.0,2.0,1.0,4.612651824951172,4.617441654205322
0,0.0,5.0,2.0,1.0,6.381269931793213,6.340165615081787
0,3.0,5.0,2.0,1.0,4.436209678649902,4.438425064086914
0,0.0,5.0,2.0,1.0,6.325761795043945,6.348372459411621
0,3.0,5.0,2.0,1.0,4.379774570465088,4.400078773498535
0,0.0,5.0,2.0,1.0,6.225009918212891,6.202020645141602
0,3.0,5.0,2.0,1.0,4.296933174133301,4.30440616607666
0,0.0,5.0,2.0,1.0,6.318193435668945,6.298560619354248
0,3.0,5.0,2.0,1.0,4.337340831756592,4.296905040740967
0,0.0,6.0,2.0,1.0,6.262024879455566,6.259428024291992
0,3.0,6.0,2.0,1.0,3.7837343215942383,3.8062946796417236
0,0.0,6.0,2.0,1.0,6.194325923919678,6.218245029449463
0,3.0,6.0,2.0,1.0,4.087461948394775,4.088919162750244
0,0.0,6.0,2.0,1.0,6.301249980926514,6.305805206298828
0,3.0,6.0,2.0,1.0,3.956613063812256,3.995185375213623
0,0.0,6.0,2.0,1.0,6.351249694824219,6.3657732009887695
0,3.0,6.0,2.0,1.0,4.0769548416137695,4.056997299194336
0,0.0,6.0,2.0,1.0,6.2975544929504395,6.31386137008667
0,3.0,6.0,2.0,1.0,4.661879539489746,4.724629878997803
0,0.0,6.0,2.0,1.0,6.293905258178711,6.328544616699219
0,3.0,6.0,2.0,1.0,4.319493770599365,4.3272929191589355
0,0.0,6.0,2.0,1.0,6.284705638885498,6.256366729736328
0,3.0,6.0,2.0,1.0,4.183368682861328,4.203911781311035
0,0.0,6.0,2.0,1.0,6.315925121307373,6.297347068786621
0,3.0,6.0,2.0,1.0,4.207709789276123,4.217777729034424
0,0.0,6.0,2.0,1.0,6.357553958892822,6.350409030914307
0,3.0,6.0,2.0,1.0,4.1394171714782715,4.134128570556641
0,0.0,6.0,2.0,1.0,6.293498516082764,6.30741548538208
0,3.0,6.0,2.0,1.0,4.008627891540527,4.030159950256348
0,0.0,7.0,2.0,1.0,6.383403778076172,6.373727798461914
0,3.0,7.0,2.0,1.0,4.259095668792725,4.234144687652588
0,0.0,7.0,2.0,1.0,6.3695268630981445,6.362432956695557
0,3.0,7.0,2.0,1.0,4.375914573669434,4.349673748016357
0,0.0,7.0,2.0,1.0,6.325545310974121,6.320729732513428
0,3.0,7.0,2.0,1.0,4.314478874206543,4.324108600616455
0,0.0,7.0,2.0,1.0,6.370570182800293,6.356908321380615
0,3.0,7.0,2.0,1.0,4.467238903045654,4.459056377410889
0,0.0,7.0,2.0,1.0,6.339479446411133,6.361828327178955
0,3.0,7.0,2.0,1.0,4.56398868560791,4.546992301940918
0,0.0,7.0,2.0,1.0,6.294020652770996,6.2994065284729
0,3.0,7.0,2.0,1.0,4.311091423034668,4.309376239776611
0,0.0,7.0,2.0,1.0,6.284008502960205,6.291272163391113
0,3.0,7.0,2.0,1.0,4.714700698852539,4.703502178192139
0,0.0,7.0,2.0,1.0,6.279062747955322,6.277171611785889
0,3.0,7.0,2.0,1.0,4.163687705993652,4.156454563140869
0,0.0,7.0,2.0,1.0,6.224884033203125,6.246407508850098
0,3.0,7.0,2.0,1.0,4.008688926696777,4.024020671844482
0,0.0,7.0,2.0,1.0,6.371686935424805,6.3546881675720215
0,3.0,7.0,2.0,1.0,4.243990421295166,4.277887344360352
0,0.0,8.0,2.0,1.0,6.312925338745117,6.29828405380249
0,3.0,8.0,2.0,1.0,4.03671407699585,4.015753269195557
0,0.0,8.0,2.0,1.0,6.314781665802002,6.316562175750732
0,3.0,8.0,2.0,1.0,4.003818988800049,3.996598958969116
0,0.0,8.0,2.0,1.0,6.3715410232543945,6.351865768432617
0,3.0,8.0,2.0,1.0,4.152027130126953,4.132041931152344
0,0.0,8.0,2.0,1.0,6.366295337677002,6.370185852050781
0,3.0,8.0,2.0,1.0,4.316109657287598,4.338556289672852
0,0.0,8.0,2.0,1.0,6.2688798904418945,6.293566703796387
0,3.0,8.0,2.0,1.0,4.410089015960693,4.392368793487549
0,0.0,8.0,2.0,1.0,6.294264793395996,6.2813496589660645
0,3.0,8.0,2.0,1.0,3.9829001426696777,3.9492642879486084
0,0.0,8.0,2.0,1.0,6.314738750457764,6.331125736236572
0,3.0,8.0,2.0,1.0,4.339260578155518,4.345123767852783
0,0.0,8.0,2.0,1.0,6.385419845581055,6.391565322875977
0,3.0,8.0,2.0,1.0,4.010710716247559,4.003492832183838
0,0.0,8.0,2.0,1.0,6.312777042388916,6.31720495223999
0,3.0,8.0,2.0,1.0,4.279921054840088,4.295666694641113
0,0.0,8.0,2.0,1.0,6.263154029846191,6.248090744018555
0,3.0,8.0,2.0,1.0,4.471216678619385,4.441348552703857
0,0.0,9.0,2.0,1.0,6.191036224365234,6.195877552032471
0,3.0,9.0,2.0,1.0,4.08763313293457,4.068944454193115
0,0.0,9.0,2.0,1.0,6.313469886779785,6.322729587554932
0,3.0,9.0,2.0,1.0,4.125992298126221,4.110844135284424
0,0.0,9.0,2.0,1.0,6.233545780181885,6.216111660003662
0,3.0,9.0,2.0,1.0,4.2491888999938965,4.265307903289795
0,0.0,9.0,2.0,1.0,6.218245506286621,6.210219860076904
0,3.0,9.0,2.0,1.0,4.226883411407471,4.20517110824585
0,0.0,9.0,2.0,1.0,6.214783668518066,6.246544361114502
0,3.0,9.0,2.0,1.0,4.220353126525879,4.232193946838379
0,0.0,9.0,2.0,1.0,6.1934638023376465,6.211500644683838
0,3.0,9.0,2.0,1.0,4.302953243255615,4.317502021789551
0,0.0,9.0,2.0,1.0,6.182671070098877,6.186771869659424
0,3.0,9.0,2.0,1.0,4.325160980224609,4.314395427703857
0,0.0,9.0,2.0,1.0,6.256315231323242,6.28916072845459
0,3.0,9.0,2.0,1.0,4.498035430908203,4.46223783493042
0,0.0,9.0,2.0,1.0,6.311841011047363,6.3117499351501465
0,3.0,9.0,2.0,1.0,4.922148704528809,4.906687259674072
0,0.0,9.0,2.0,1.0,6.3073601722717285,6.337768077850342
0,3.0,9.0,2.0,1.0,4.53069543838501,4.500095367431641
0,0.0,10.0,2.0,1.0,6.228302955627441,6.226258754730225
0,3.0,10.0,2.0,1.0,4.128055572509766,4.108040809631348
0,0.0,10.0,2.0,1.0,6.257742881774902,6.270629405975342
0,3.0,10.0,2.0,1.0,4.147413730621338,4.138311386108398
0,0.0,10.0,2.0,1.0,6.240118980407715,6.250537395477295
0,3.0,10.0,2.0,1.0,4.46751070022583,4.4549455642700195
0,0.0,10.0,2.0,1.0,6.287591457366943,6.258158206939697
0,3.0,10.0,2.0,1.0,4.388700008392334,4.379665851593018
0,0.0,10.0,2.0,1.0,6.301377296447754,6.306110382080078
0,3.0,10.0,2.0,1.0,4.395598411560059,4.389153003692627
0,0.0,10.0,2.0,1.0,6.306982517242432,6.269252300262451
0,3.0,10.0,2.0,1.0,4.256807327270508,4.2610931396484375
0,0.0,10.0,2.0,1.0,6.19286584854126,6.209275245666504
0,3.0,10.0,2.0,1.0,4.030157089233398,4.0363240242004395
0,0.0,10.0,2.0,1.0,6.268994331359863,6.2384748458862305
0,3.0,10.0,2.0,1.0,4.497949600219727,4.490074634552002
0,0.0,10.0,2.0,1.0,6.365163326263428,6.361570835113525
0,3.0,10.0,2.0,1.0,4.419195175170898,4.4311299324035645
0,0.0,10.0,2.0,1.0,6.3853654861450195,6.368809700012207
0,3.0,10.0,2.0,1.0,4.165538787841797,4.191463470458984
0,0.0,11.0,2.0,1.0,6.36847448348999,6.350022315979004
0,3.0,11.0,2.0,1.0,4.127344131469727,4.0932230949401855
0,0.0,11.0,2.0,1.0,6.351558685302734,6.380054950714111
0,3.0,11.0,2.0,1.0,4.07477331161499,4.052720069885254
0,0.0,11.0,2.0,1.0,6.304608345031738,6.303937911987305
0,3.0,11.0,2.0,1.0,4.2274603843688965,4.22001838684082
0,0.0,11.0,2.0,1.0,6.265549659729004,6.272862434387207
0,3.0,11.0,2.0,1.0,4.250248908996582,4.287328243255615
0,0.0,11.0,2.0,1.0,6.341285228729248,6.369568824768066
0,3.0,11.0,2.0,1.0,4.1689581871032715,4.155492782592773
0,0.0,11.0,2.0,1.0,6.346166610717773,6.3670549392700195
0,3.0,11.0,2.0,1.0,4.192105770111084,4.19987154006958
0,0.0,11.0,2.0,1.0,6.337762355804443,6.36873197555542
0,3.0,11.0,2.0,1.0,4.342437267303467,4.329235553741455
0,0.0,11.0,2.0,1.0,6.356970310211182,6.346427917480469
0,3.0,11.0,2.0,1.0,4.298487186431885,4.313158988952637
0,0.0,11.0,2.0,1.0,6.303184986114502,6.303140640258789
0,3.0,11.0,2.0,1.0,4.126429557800293,4.152418613433838
0,0.0,11.0,2.0,1.0,6.284920692443848,6.302448272705078
0,3.0,11.0,2.0,1.0,4.486279487609863,4.4916510581970215
0,0.0,12.0,2.0,1.0,6.585251808166504,6.538013935089111
0,3.0,12.0,2.0,1.0,4.1551899909973145,4.16646146774292
0,0.0,12.0,2.0,1.0,6.400963306427002,6.389081001281738
0,3.0,12.0,2.0,1.0,4.593726634979248,4.6322340965271
0,0.0,12.0,2.0,1.0,6.3997483253479,6.3719916343688965
0,3.0,12.0,2.0,1.0,4.583948612213135,4.599326133728027
0,0.0,12.0,2.0,1.0,6.314361572265625,6.322773456573486
0,3.0,12.0,2.0,1.0,4.510652542114258,4.534276962280273
0,0.0,12.0,2.0,1.0,6.325500011444092,6.331451892852783
0,3.0,12.0,2.0,1.0,4.257978439331055,4.228546619415283
0,0.0,12.0,2.0,1.0,6.310703754425049,6.3102946281433105
0,3.0,12.0,2.0,1.0,4.368797779083252,4.388805866241455
0,0.0,12.0,2.0,1.0,6.240158557891846,6.266894817352295
0,3.0,12.0,2.0,1.0,4.593446254730225,4.590845584869385
0,0.0,12.0,2.0,1.0,6.308927059173584,6.308871746063232
0,3.0,12.0,2.0,1.0,4.780328273773193,4.780188083648682
0,0.0,12.0,2.0,1.0,6.3447465896606445,6.332066059112549
0,3.0,12.0,2.0,1.0,4.305150985717773,4.326709270477295
0,0.0,12.0,2.0,1.0,6.296756744384766,6.308808326721191
0,3.0,12.0,2.0,1.0,4.275547027587891,4.285874843597412
0,0.0,13.0,2.0,1.0,6.149485111236572,6.140213966369629
0,3.0,13.0,2.0,1.0,3.800654411315918,3.7534573078155518
0,0.0,13.0,2.0,1.0,6.048587799072266,6.060980319976807
0,3.0,13.0,2.0,1.0,3.899930477142334,3.897106409072876
0,0.0,13.0,2.0,1.0,6.162499904632568,6.113065242767334
0,3.0,13.0,2.0,1.0,4.207363128662109,4.198183536529541
0,0.0,13.0,2.0,1.0,6.167316913604736,6.159847259521484
0,3.0,13.0,2.0,1.0,4.017215251922607,3.998446464538574
0,0.0,13.0,2.0,1.0,6.263405799865723,6.276241302490234
0,3.0,13.0,2.0,1.0,4.031923770904541,4.024744987487793
0,0.0,13.0,2.0,1.0,6.1598639488220215,6.163815975189209
0,3.0,13.0,2.0,1.0,4.206485748291016,4.211639881134033
0,0.0,13.0,2.0,1.0,6.112064361572266,6.101513862609863
0,3.0,13.0,2.0,1.0,4.224364280700684,4.193609237670898
0,0.0,13.0,2.0,1.0,6.190720558166504,6.211789608001709
0,3.0,13.0,2.0,1.0,4.325920581817627,4.315760135650635
0,0.0,13.0,2.0,1.0,6.252779483795166,6.246750831604004
0,3.0,13.0,2.0,1.0,3.905667304992676,3.936603546142578
0,0.0,13.0,2.0,1.0,6.298463821411133,6.290503978729248
0,3.0,13.0,2.0,1.0,4.071815013885498,4.061675548553467
0,0.0,14.0,2.0,1.0,6.099761009216309,6.055834770202637
0,3.0,14.0,2.0,1.0,3.9821207523345947,3.982178211212158
0,0.0,14.0,2.0,1.0,6.280529499053955,6.303191661834717
0,3.0,14.0,2.0,1.0,4.042164325714111,4.02190637588501
0,0.0,14.0,2.0,1.0,6.156698226928711,6.175474643707275
0,3.0,14.0,2.0,1.0,4.089885234832764,4.068087100982666
0,0.0,14.0,2.0,1.0,6.143917560577393,6.1653947830200195
0,3.0,14.0,2.0,1.0,4.436773777008057,4.451822280883789
0,0.0,14.0,2.0,1.0,6.127513408660889,6.145007610321045
0,3.0,14.0,2.0,1.0,4.037604808807373,4.077895641326904
